residue,imf1,imf2,imf3,imf4,imf5,imf6,imf7,imf8
-0.016614439,0.004790167,0.009769875,0.020285514,-0.093801090,-0.007235205,0.003163413,-0.007273495,0.011837481
-0.016618283,-0.002578672,0.010980969,0.020958062,-0.092757503,-0.007707483,0.003101085,-0.007281286,0.011825334
-0.016622128,-0.000597759,0.008323999,0.021090193,-0.091657250,-0.008177448,0.003038450,-0.007289013,0.011813179
-0.016625974,0.007106669,0.004987404,0.021123107,-0.090503801,-0.008645040,0.002975514,-0.007296675,0.011801017
-0.016629821,-0.010804957,0.002308210,0.021062755,-0.089300627,-0.009110196,0.002912284,-0.007304274,0.011788848
-0.016633668,-0.000101167,0.001052401,0.020915083,-0.088051197,-0.009572858,0.002848765,-0.007311810,0.011776672
-0.016637516,0.015341977,0.000093494,0.020686042,-0.086758982,-0.010032963,0.002784963,-0.007319282,0.011764488
-0.016641365,0.006914432,-0.001961012,0.020381579,-0.085427452,-0.010490451,0.002720883,-0.007326690,0.011752297
-0.016645214,0.008620541,-0.004118005,0.020007644,-0.084060076,-0.010945261,0.002656531,-0.007334035,0.011740099
-0.016649065,-0.004569257,-0.006350470,0.019570184,-0.082660327,-0.011397332,0.002591913,-0.007341318,0.011727893
-0.016652916,-0.012684521,-0.008631391,0.019075150,-0.081231672,-0.011846605,0.002527034,-0.007348537,0.011715681
-0.016656768,-0.011186019,-0.010502546,0.018528488,-0.079777584,-0.012293017,0.002461900,-0.007355694,0.011703461
-0.016660621,0.000240654,-0.012280884,0.017936149,-0.078301532,-0.012736508,0.002396517,-0.007362788,0.011691234
-0.016664474,0.001478698,-0.013852150,0.017304081,-0.076806985,-0.013177018,0.002330890,-0.007369820,0.011679000
-0.016668328,0.007411309,-0.015102085,0.016638233,-0.075297415,-0.013614485,0.002265024,-0.007376789,0.011666759
-0.016672183,-0.008157372,-0.014857228,0.015964404,-0.073776292,-0.014048849,0.002198927,-0.007383696,0.011654511
-0.016676039,-0.008997307,-0.014322985,0.015261370,-0.072247085,-0.014480049,0.002132603,-0.007390541,0.011642256
-0.016679896,-0.004989006,-0.013614070,0.014527758,-0.070713266,-0.014908025,0.002066058,-0.007397324,0.011629994
-0.016683753,-0.001020853,-0.012837323,0.013762193,-0.069178303,-0.015332715,0.001999297,-0.007404046,0.011617724
-0.016687611,0.013018772,-0.012099584,0.012963302,-0.067645668,-0.015754058,0.001932327,-0.007410706,0.011605448
-0.016691470,0.012490340,-0.011756547,0.012129712,-0.066118831,-0.016171994,0.001865153,-0.007417304,0.011593164
-0.016695330,0.001999737,-0.011409322,0.011260048,-0.064601262,-0.016586463,0.001797780,-0.007423841,0.011580874
-0.016699190,-0.013598295,-0.010907872,0.010352939,-0.063096430,-0.016997403,0.001730215,-0.007430317,0.011568577
-0.016703052,-0.000268353,-0.009282825,0.009407009,-0.061607807,-0.017404753,0.001662462,-0.007436732,0.011556272
-0.016706914,0.002747621,-0.007287458,0.008053165,-0.059771142,-0.017808454,0.001594528,-0.007443086,0.011543961
-0.016710776,0.010388348,-0.004855717,0.006654269,-0.057954141,-0.018208443,0.001526419,-0.007449380,0.011531643
-0.016714640,0.002237305,-0.001566302,0.005205463,-0.056156789,-0.018604660,0.001458139,-0.007455612,0.011519318
-0.016718504,-0.001042998,0.001923057,0.003701889,-0.054379072,-0.018997045,0.001389695,-0.007461785,0.011506985
-0.016722369,-0.009145298,0.005309872,0.002138689,-0.052620976,-0.019385537,0.001321093,-0.007467897,0.011494647
-0.016726235,0.008510678,0.008018648,0.000511003,-0.050882486,-0.019770075,0.001252337,-0.007473949,0.011482301
-0.016730102,-0.006485199,0.008974449,-0.001696182,-0.049163588,-0.020150598,0.001183434,-0.007479941,0.011469948
-0.016733969,0.006335559,0.007187920,-0.003962081,-0.047464266,-0.020527045,0.001114389,-0.007485873,0.011457588
-0.016737837,0.010291508,0.004329795,-0.006276066,-0.045784508,-0.020899356,0.001045208,-0.007491745,0.011445222
-0.016741706,0.004526275,0.001245739,-0.008627508,-0.044124297,-0.021267469,0.000975896,-0.007497558,0.011432849
-0.016745576,-0.006500329,-0.001534768,-0.011005778,-0.042483620,-0.021631325,0.000906460,-0.007503311,0.011420469
-0.016749446,0.006162695,-0.002973436,-0.013400248,-0.040862463,-0.021990862,0.000836905,-0.007509005,0.011408082
-0.016753317,0.007180841,-0.002746468,-0.015800289,-0.039260810,-0.022346019,0.000767237,-0.007514640,0.011395688
-0.016757189,0.002572824,-0.001883288,-0.018195273,-0.037678647,-0.022696736,0.000697460,-0.007520216,0.011383288
-0.016761062,-0.002375050,-0.000680911,-0.020574571,-0.036115960,-0.023042953,0.000627582,-0.007525733,0.011370881
-0.016764935,-0.007376476,0.001232172,-0.023596079,-0.034572735,-0.023384607,0.000557607,-0.007531192,0.011358467
-0.016768809,-0.007145147,0.001603851,-0.025294073,-0.033048956,-0.023721639,0.000487541,-0.007536592,0.011346047
-0.016772684,-0.011394758,0.001377017,-0.026897833,-0.031544610,-0.024053987,0.000417391,-0.007541933,0.011333620
-0.016776560,0.000384098,0.000018976,-0.028384149,-0.030059682,-0.024381591,0.000347160,-0.007547216,0.011321186
-0.016780437,0.002986087,-0.002288230,-0.029729811,-0.028594157,-0.024704390,0.000276857,-0.007552441,0.011308745
-0.016784314,0.011428976,-0.005585658,-0.030911612,-0.027148021,-0.025022324,0.000206484,-0.007557608,0.011296298
-0.016788192,-0.007216159,-0.011967674,-0.032042590,-0.025585009,-0.025335331,0.000136050,-0.007562718,0.011283844
-0.016792070,0.002604086,-0.017010973,-0.032963147,-0.024041497,-0.025643350,0.000065559,-0.007567769,0.011271384
-0.016795950,-0.002942104,-0.018247389,-0.032309576,-0.022517607,-0.025946322,-0.000004984,-0.007572763,0.011258917
-0.016799830,0.009477637,-0.017656815,-0.031434291,-0.021013465,-0.026244185,-0.000075571,-0.007577700,0.011246444
-0.016803711,0.006082826,-0.016446653,-0.030349350,-0.019529196,-0.026536878,-0.000146199,-0.007582579,0.011233963
-0.016807593,0.001524980,-0.014256308,-0.029066807,-0.018064923,-0.026824341,-0.000216860,-0.007587402,0.011221477
-0.016811475,-0.003250459,-0.012019106,-0.027598720,-0.016620770,-0.027106513,-0.000287551,-0.007592167,0.011208984
-0.016815358,-0.013320721,-0.009645705,-0.025957142,-0.015196863,-0.027383333,-0.000358264,-0.007596876,0.011196484
-0.016819242,-0.020284534,-0.005525260,-0.024154132,-0.013793326,-0.027654740,-0.000428994,-0.007601527,0.011183978
-0.016823127,-0.017553892,-0.001233667,-0.022201743,-0.012410283,-0.027920674,-0.000499735,-0.007606123,0.011171465
-0.016827013,-0.005062282,0.003174679,-0.020112033,-0.011047858,-0.028181073,-0.000570482,-0.007610662,0.011158946
-0.016830899,-0.012743197,0.007645381,-0.017897056,-0.009706176,-0.028435878,-0.000641230,-0.007615144,0.011146420
-0.016834786,-0.015530124,0.012124043,-0.015568870,-0.008385361,-0.028685027,-0.000711972,-0.007619571,0.011133888
-0.016838673,-0.008356553,0.016556269,-0.013139529,-0.007085538,-0.028928459,-0.000782702,-0.007623942,0.011121350
-0.016842562,-0.001155976,0.020887661,-0.010621089,-0.005806831,-0.029166113,-0.000853416,-0.007628256,0.011108805
-0.016846451,0.011138120,0.025063825,-0.008025607,-0.004549364,-0.029397930,-0.000924107,-0.007632516,0.011096253
-0.016850341,0.008592244,0.029030363,-0.005365139,-0.003313263,-0.029623848,-0.000994771,-0.007636719,0.011083696
-0.016854231,0.006272905,0.032732879,-0.002651739,-0.002098650,-0.029843806,-0.001065400,-0.007640868,0.011071132
-0.016858123,-0.005264176,0.035627769,0.000102535,-0.000905651,-0.030057744,-0.001135990,-0.007644961,0.011058561
-0.016862015,-0.010196833,0.036904980,0.002885629,0.000265609,-0.030265600,-0.001206534,-0.007648999,0.011045984
-0.016865908,-0.004709491,0.037761049,0.005685486,0.001415008,-0.030467314,-0.001277028,-0.007652982,0.011033401
-0.016869801,-0.003792341,0.038198284,0.008490051,0.002542419,-0.030662826,-0.001347465,-0.007656910,0.011020812
-0.016873696,0.007564421,0.038218991,0.011287267,0.003647719,-0.030852074,-0.001417840,-0.007660783,0.011008217
-0.016877591,0.005395149,0.036800933,0.014065080,0.004730784,-0.031034998,-0.001488147,-0.007664603,0.010995615
-0.016881487,-0.006417631,0.035073698,0.016811432,0.005791488,-0.031211536,-0.001558381,-0.007668367,0.010983007
-0.016885383,-0.002127102,0.032302582,0.019514268,0.006829708,-0.031381629,-0.001628535,-0.007672078,0.010970392
-0.016889281,0.002372530,0.029393904,0.022161532,0.007845319,-0.031545215,-0.001698605,-0.007675734,0.010957772
-0.016893179,0.007026806,0.026414239,0.024741169,0.008838197,-0.031702234,-0.001768584,-0.007679337,0.010945145
-0.016897077,0.006781265,0.023430161,0.027241122,0.009808217,-0.031852624,-0.001838467,-0.007682886,0.010932512
-0.016900977,0.006800067,0.021022930,0.028916029,0.010755256,-0.031996326,-0.001908248,-0.007686381,0.010919873
-0.016904877,-0.003128149,0.018674794,0.030495061,0.011679187,-0.032133277,-0.001977922,-0.007689822,0.010907227
-0.016908778,-0.002996125,0.016382688,0.031974084,0.012579888,-0.032263418,-0.002047483,-0.007693211,0.010894576
-0.016912680,-0.002796601,0.014143547,0.033348963,0.013457234,-0.032386688,-0.002116924,-0.007696546,0.010881918
-0.016916582,-0.007522320,0.011954304,0.034615561,0.014311100,-0.032503026,-0.002186242,-0.007699828,0.010869255
-0.016920485,0.008336224,0.009309649,0.035769745,0.015141362,-0.032612371,-0.002255429,-0.007703057,0.010856585
-0.016924389,0.004506335,0.006486470,0.036807378,0.015947895,-0.032714662,-0.002324480,-0.007706233,0.010843909
-0.016928294,-0.004197146,0.003674119,0.037724326,0.016730576,-0.032809839,-0.002393390,-0.007709357,0.010831227
-0.016932199,-0.007750556,0.000853127,0.038516454,0.017489279,-0.032897841,-0.002462153,-0.007712428,0.010818539
-0.016936105,-0.011130235,-0.001995974,0.039179626,0.018223881,-0.032978606,-0.002530763,-0.007715447,0.010805845
-0.016940012,0.005144545,-0.004349717,0.039709707,0.018934257,-0.033052075,-0.002599214,-0.007718414,0.010793145
-0.016943919,0.011382763,-0.006512889,0.040102563,0.019620282,-0.033118187,-0.002667501,-0.007721329,0.010780439
-0.016947827,0.012097958,-0.007994835,0.040354058,0.020281833,-0.033176880,-0.002735619,-0.007724192,0.010767727
-0.016951736,-0.002956360,-0.007407182,0.039925723,0.019918893,-0.032873155,-0.002761966,-0.007727003,0.010755009
-0.016955646,-0.009279185,-0.005399666,0.039362226,0.019532206,-0.032562100,-0.002788137,-0.007729762,0.010742285
-0.016959556,0.006049797,0.000096363,0.038673900,0.019122623,-0.032243860,-0.002814128,-0.007732470,0.010729555
-0.016963467,-0.005134733,0.007235184,0.037871079,0.018690994,-0.031918586,-0.002839940,-0.007735127,0.010716819
-0.016967379,0.008640268,0.009532714,0.036964096,0.018238171,-0.031586424,-0.002865569,-0.007737732,0.010704077
-0.016971292,-0.002598494,0.007456799,0.035457699,0.017765006,-0.031247522,-0.002891016,-0.007740287,0.010691330
-0.016975205,-0.012115703,0.003753972,0.033869329,0.017272349,-0.030902029,-0.002916277,-0.007742790,0.010678576
-0.016979119,-0.010941512,-0.000558174,0.032210842,0.016761053,-0.030550091,-0.002941351,-0.007745243,0.010665817
-0.016983034,0.004762525,-0.004330643,0.030494093,0.016231969,-0.030191858,-0.002966237,-0.007747645,0.010653052
-0.016986949,0.009809247,-0.007388835,0.028730939,0.015685947,-0.029827476,-0.002990934,-0.007749997,0.010640281
-0.016990865,0.013085719,-0.008632377,0.026933233,0.015123839,-0.029457094,-0.003015439,-0.007752299,0.010627504
-0.016994782,0.010658648,-0.009140535,0.025112833,0.014546497,-0.029080859,-0.003039751,-0.007754550,0.010614721
-0.016998700,-0.012199633,-0.009198203,0.023281592,0.013954772,-0.028698920,-0.003063868,-0.007756751,0.010601933
-0.017002618,-0.010882080,-0.008424985,0.021451367,0.013349516,-0.028311425,-0.003087789,-0.007758903,0.010589139
-0.017006537,0.000414326,-0.007636460,0.019634013,0.012731579,-0.027918520,-0.003111512,-0.007761004,0.010576339
-0.017010457,0.006827313,-0.006982919,0.017841386,0.012101812,-0.027520355,-0.003135036,-0.007763056,0.010563533
-0.017014377,0.013494612,-0.006614649,0.016085340,0.011461069,-0.027117076,-0.003158359,-0.007765059,0.010550721
-0.017018298,0.011385742,-0.007513732,0.014377732,0.010810199,-0.026708833,-0.003181479,-0.007767012,0.010537904
-0.017022220,0.009440247,-0.008632273,0.012730417,0.010150054,-0.026295772,-0.003204395,-0.007768917,0.010525081
-0.017026142,-0.007570537,-0.009754166,0.011155249,0.009481485,-0.025878041,-0.003227105,-0.007770772,0.010512253
-0.017030066,0.004806533,-0.010345118,0.009664085,0.008805344,-0.025455789,-0.003249608,-0.007772578,0.010499419
-0.017033990,0.005969265,-0.009815493,0.008268781,0.008122482,-0.025029164,-0.003271902,-0.007774336,0.010486579
-0.017037914,0.001920550,-0.009180745,0.006981190,0.007433750,-0.024598313,-0.003293985,-0.007776045,0.010473734
-0.017041840,-0.002262153,-0.008530893,0.005813170,0.006740001,-0.024163383,-0.003315856,-0.007777706,0.010460883
-0.017045766,0.003929569,-0.008386911,0.004776575,0.006042084,-0.023724524,-0.003337513,-0.007779318,0.010448026
-0.017049692,-0.007154135,-0.006554680,0.004326433,0.005340852,-0.023281883,-0.003358955,-0.007780882,0.010435164
-0.017053620,-0.000720784,-0.002349600,0.003984960,0.004637155,-0.022835607,-0.003380180,-0.007782399,0.010422296
-0.017057548,0.000548680,0.001943176,0.003717543,0.003931846,-0.022385845,-0.003401186,-0.007783867,0.010409423
-0.017061477,0.008012981,0.004998834,0.003489569,0.003225775,-0.021932744,-0.003421972,-0.007785288,0.010396544
-0.017065407,-0.005102084,0.003348556,0.003543353,0.002519795,-0.021476453,-0.003442536,-0.007786661,0.010383659
-0.017069337,0.005165432,-0.001626676,0.003535260,0.001814755,-0.021017119,-0.003462877,-0.007787987,0.010370770
-0.017073268,-0.006983275,-0.004062054,0.003398584,0.001111508,-0.020554890,-0.003482993,-0.007789265,0.010357874
-0.017077200,-0.008689918,-0.001335585,0.002652339,0.000410905,-0.020089914,-0.003502882,-0.007790496,0.010344973
-0.017081132,0.003698451,0.002464777,0.001730824,-0.000286203,-0.019622338,-0.003522543,-0.007791681,0.010332067
-0.017085065,-0.002668471,0.005168610,0.000654062,-0.000978965,-0.019152312,-0.003541974,-0.007792818,0.010319155
-0.017088999,0.006409378,0.002791706,-0.000794507,-0.001666528,-0.018679982,-0.003561174,-0.007793909,0.010306238
-0.017092933,-0.007627272,-0.001438639,-0.002283616,-0.002348042,-0.018205497,-0.003580141,-0.007794953,0.010293316
-0.017096868,-0.012476128,-0.004920108,-0.003718577,-0.003022656,-0.017729004,-0.003598873,-0.007795951,0.010280388
-0.017100804,-0.002988550,-0.003233170,-0.004668266,-0.003689517,-0.017250651,-0.003617369,-0.007796903,0.010267454
-0.017104741,0.005065140,-0.000288698,-0.005452196,-0.004347776,-0.016770586,-0.003635628,-0.007797808,0.010254516
-0.017108678,-0.002373305,0.002953928,-0.006053443,-0.004996579,-0.016288958,-0.003653647,-0.007798668,0.010241572
-0.017112616,0.004192811,0.001347919,-0.005697133,-0.005760562,-0.015805913,-0.003671425,-0.007799482,0.010228622
-0.017116555,0.001404255,-0.001064568,-0.005192398,-0.006513370,-0.015321600,-0.003688960,-0.007800250,0.010215668
-0.017120494,-0.011354547,-0.003617497,-0.004590420,-0.007254137,-0.014836166,-0.003706252,-0.007800972,0.010202708
-0.017124434,-0.001608271,-0.003752425,-0.003925688,-0.007981994,-0.014349761,-0.003723297,-0.007801650,0.010189742
-0.017128375,0.002276032,-0.003069074,-0.003232153,-0.008696074,-0.013862530,-0.003740095,-0.007802281,0.010176772
-0.017132316,0.015470719,-0.001723264,-0.002527070,-0.009395508,-0.013374623,-0.003756645,-0.007802868,0.010163796
-0.017136258,0.013148146,0.000129184,-0.001827696,-0.010079429,-0.012886186,-0.003772944,-0.007803410,0.010150815
-0.017140201,0.010496050,0.002317067,-0.001151287,-0.010746968,-0.012397369,-0.003788990,-0.007803907,0.010137829
-0.017144144,-0.012236303,0.004607653,-0.000515100,-0.011397259,-0.011908319,-0.003804783,-0.007804360,0.010124837
-0.017148089,-0.009586924,0.006555488,0.000063611,-0.012029433,-0.011419183,-0.003820321,-0.007804767,0.010111841
-0.017152033,0.008445559,0.008175735,0.000567588,-0.012642622,-0.010930110,-0.003835601,-0.007805131,0.010098839
-0.017155979,0.007059859,0.009286214,0.000979576,-0.013235959,-0.010441248,-0.003850623,-0.007805450,0.010085832
-0.017159925,0.011454690,0.009704747,0.001282319,-0.013808575,-0.009952744,-0.003865385,-0.007805725,0.010072820
-0.017163872,-0.002047317,0.008466334,0.000330042,-0.013421158,-0.009615768,-0.003879885,-0.007805957,0.010059802
-0.017167820,-0.009627873,0.006381664,-0.000718306,-0.013012612,-0.009279345,-0.003894122,-0.007806144,0.010046780
-0.017171768,-0.000401649,0.002535480,-0.001832293,-0.012583395,-0.008943524,-0.003908094,-0.007806288,0.010033752
-0.017175717,0.009039180,-0.001509967,-0.002981489,-0.012133966,-0.008608352,-0.003921799,-0.007806388,0.010020720
-0.017179667,0.013045566,-0.005135556,-0.004135463,-0.011664782,-0.008273876,-0.003935237,-0.007806445,0.010007682
-0.017183617,0.015270171,-0.007023876,-0.005263783,-0.011176304,-0.007940145,-0.003948404,-0.007806459,0.009994640
-0.017187568,-0.003927489,-0.007564368,-0.006336020,-0.010668990,-0.007607206,-0.003961301,-0.007806429,0.009981592
-0.017191519,-0.014886184,-0.006875585,-0.006728736,-0.010308906,-0.007275106,-0.003973924,-0.007806357,0.009968539
-0.017195472,0.008585111,-0.000750763,-0.007005052,-0.009930676,-0.006943893,-0.003986273,-0.007806242,0.009955482
-0.017199425,-0.002502819,0.004769703,-0.007135082,-0.009534530,-0.006613614,-0.003998345,-0.007806084,0.009942419
-0.017203379,0.002350367,0.004155865,-0.007088941,-0.009120699,-0.006284318,-0.004010140,-0.007805884,0.009929351
-0.017207333,-0.001751990,0.001145595,-0.005707564,-0.008689415,-0.005956052,-0.004021656,-0.007805642,0.009916278
-0.017211288,-0.000458873,-0.002477606,-0.004125193,-0.008240908,-0.005628863,-0.004032891,-0.007805357,0.009903201
-0.017215244,-0.009896713,-0.005581969,-0.002346890,-0.007775409,-0.005302799,-0.004043843,-0.007805030,0.009890118
-0.017219200,-0.002777178,-0.005746171,-0.000082031,-0.007293149,-0.004977908,-0.004054511,-0.007804661,0.009877031
-0.017223157,0.008097105,-0.004853031,0.002355106,-0.006794359,-0.004654236,-0.004064894,-0.007804251,0.009863939
-0.017227115,-0.007577468,-0.002580072,0.004945926,-0.006279270,-0.004331833,-0.004074989,-0.007803799,0.009850842
-0.017231073,-0.003466258,-0.000243063,0.007671836,-0.005748113,-0.004010745,-0.004084795,-0.007803305,0.009837739
-0.017235032,-0.009293736,0.001901336,0.010514243,-0.005201119,-0.003691020,-0.004094311,-0.007802770,0.009824633
